Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,country,country_name
2019-09-04,7949.81005859375,7981.41015625,7928.93994140625,7976.8798828125,1893740000,0.0,0.0,^IXIC,USA,United States
2019-09-05,8061.2900390625,8134.419921875,8061.2900390625,8116.830078125,2108700000,0.0,0.0,^IXIC,USA,United States
2019-09-06,8125.580078125,8134.39013671875,8098.52001953125,8103.06982421875,1878730000,0.0,0.0,^IXIC,USA,United States
2019-09-09,8130.91015625,8131.66015625,8052.33984375,8087.43994140625,2186660000,0.0,0.0,^IXIC,USA,United States
2019-09-10,8049.97998046875,8086.52978515625,8001.68017578125,8084.16015625,2366080000,0.0,0.0,^IXIC,USA,United States
2019-09-11,8091.68017578125,8169.68017578125,8081.56005859375,8169.68017578125,2322610000,0.0,0.0,^IXIC,USA,United States
2019-09-12,8206.580078125,8243.7998046875,8176.72998046875,8194.4697265625,2228100000,0.0,0.0,^IXIC,USA,United States
2019-09-13,8190.56982421875,8210.2001953125,8165.47021484375,8176.7099609375,1984570000,0.0,0.0,^IXIC,USA,United States
2019-09-16,8121.64013671875,8165.330078125,8121.25,8153.5400390625,1876540000,0.0,0.0,^IXIC,USA,United States
2019-09-17,8148.64990234375,8188.22998046875,8139.81982421875,8186.02001953125,1857350000,0.0,0.0,^IXIC,USA,United States
2019-09-18,8174.6201171875,8179.8701171875,8086.22021484375,8177.39013671875,2045590000,0.0,0.0,^IXIC,USA,United States
2019-09-19,8193.58984375,8237.4296875,8174.31982421875,8182.8798828125,1818430000,0.0,0.0,^IXIC,USA,United States
2019-09-20,8184.8798828125,8202.8203125,8086.16015625,8117.669921875,3363230000,0.0,0.0,^IXIC,USA,United States
2019-09-23,8106.490234375,8135.81005859375,8085.33984375,8112.4599609375,1781750000,0.0,0.0,^IXIC,USA,United States
2019-09-24,8147.22998046875,8158.830078125,7969.64990234375,7993.6298828125,2310940000,0.0,0.0,^IXIC,USA,United States
2019-09-25,7990.66015625,8095.0,7935.56982421875,8077.3798828125,2022080000,0.0,0.0,^IXIC,USA,United States
2019-09-26,8070.1201171875,8072.10986328125,7991.02001953125,8030.66015625,1886310000,0.0,0.0,^IXIC,USA,United States
2019-09-27,8047.10986328125,8051.830078125,7890.27978515625,7939.6298828125,2041250000,0.0,0.0,^IXIC,USA,United States
2019-09-30,7964.08984375,8012.16015625,7949.6298828125,7999.33984375,1809050000,0.0,0.0,^IXIC,USA,United States
2019-10-01,8026.830078125,8062.5,7906.2900390625,7908.68017578125,2250500000,0.0,0.0,^IXIC,USA,United States
2019-10-02,7851.1298828125,7852.7001953125,7744.9599609375,7785.25,2503630000,0.0,0.0,^IXIC,USA,United States
2019-10-03,7787.02001953125,7872.259765625,7700.0,7872.259765625,2157220000,0.0,0.0,^IXIC,USA,United States
2019-10-04,7908.43994140625,7986.6201171875,7899.39013671875,7982.47021484375,1748000000,0.0,0.0,^IXIC,USA,United States
2019-10-07,7956.41015625,8013.31005859375,7942.080078125,7956.2900390625,1759580000,0.0,0.0,^IXIC,USA,United States
2019-10-08,7898.27001953125,7921.8798828125,7823.72998046875,7823.77978515625,1943700000,0.0,0.0,^IXIC,USA,United States
2019-10-09,7895.9599609375,7930.919921875,7873.52001953125,7903.740234375,1563500000,0.0,0.0,^IXIC,USA,United States
2019-10-10,7904.56005859375,7982.83984375,7899.81005859375,7950.77978515625,1793470000,0.0,0.0,^IXIC,USA,United States
2019-10-11,8047.33984375,8115.7998046875,8046.7998046875,8057.0400390625,2184790000,0.0,0.0,^IXIC,USA,United States
2019-10-14,8044.35009765625,8069.85009765625,8036.41015625,8048.64990234375,1423700000,0.0,0.0,^IXIC,USA,United States
2019-10-15,8074.85009765625,8166.18017578125,8071.81005859375,8148.7099609375,1841660000,0.0,0.0,^IXIC,USA,United States
2019-10-16,8119.81005859375,8146.14990234375,8103.3798828125,8124.18017578125,1900010000,0.0,0.0,^IXIC,USA,United States
2019-10-17,8176.91015625,8183.64013671875,8131.25,8156.85009765625,1864020000,0.0,0.0,^IXIC,USA,United States
2019-10-18,8149.85009765625,8157.35986328125,8045.3701171875,8089.5400390625,2020020000,0.0,0.0,^IXIC,USA,United States
2019-10-21,8137.419921875,8164.14013671875,8117.259765625,8162.990234375,1756640000,0.0,0.0,^IXIC,USA,United States
2019-10-22,8188.1201171875,8194.6201171875,8101.97998046875,8104.2998046875,1850870000,0.0,0.0,^IXIC,USA,United States
2019-10-23,8090.240234375,8122.8798828125,8078.35009765625,8119.7900390625,1822180000,0.0,0.0,^IXIC,USA,United States
2019-10-24,8180.0400390625,8187.83984375,8137.66015625,8185.7998046875,1893620000,0.0,0.0,^IXIC,USA,United States
2019-10-25,8150.58984375,8249.9697265625,8150.58984375,8243.1201171875,1911580000,0.0,0.0,^IXIC,USA,United States
2019-10-28,8285.76953125,8335.5595703125,8285.26953125,8325.990234375,1959920000,0.0,0.0,^IXIC,USA,United States
2019-10-29,8313.349609375,8319.2900390625,8275.1396484375,8276.849609375,1842720000,0.0,0.0,^IXIC,USA,United States
2019-10-30,8284.2802734375,8315.5,8241.7001953125,8303.98046875,1936060000,0.0,0.0,^IXIC,USA,United States
2019-10-31,8314.3798828125,8321.7998046875,8248.8095703125,8292.3603515625,2276140000,0.0,0.0,^IXIC,USA,United States
2019-11-01,8335.0498046875,8386.75,8326.5595703125,8386.400390625,2071350000,0.0,0.0,^IXIC,USA,United States
2019-11-04,8445.5,8451.3701171875,8421.2998046875,8433.2001953125,2166830000,0.0,0.0,^IXIC,USA,United States
2019-11-05,8446.6201171875,8457.3896484375,8421.0498046875,8434.6796875,2327420000,0.0,0.0,^IXIC,USA,United States
2019-11-06,8426.5703125,8426.5703125,8379.330078125,8410.6298828125,2342570000,0.0,0.0,^IXIC,USA,United States
2019-11-07,8455.1103515625,8483.16015625,8415.8701171875,8434.51953125,2403680000,0.0,0.0,^IXIC,USA,United States
2019-11-08,8422.669921875,8475.5703125,8405.8896484375,8475.3095703125,1982140000,0.0,0.0,^IXIC,USA,United States
2019-11-11,8431.259765625,8467.2900390625,8425.48046875,8464.2802734375,1719300000,0.0,0.0,^IXIC,USA,United States
2019-11-12,8471.0703125,8514.83984375,8462.990234375,8486.08984375,2001440000,0.0,0.0,^IXIC,USA,United States
2019-11-13,8455.01953125,8496.900390625,8451.33984375,8482.099609375,2180010000,0.0,0.0,^IXIC,USA,United States
2019-11-14,8461.0595703125,8485.3603515625,8441.580078125,8479.01953125,2113840000,0.0,0.0,^IXIC,USA,United States
2019-11-15,8524.48046875,8540.830078125,8506.7998046875,8540.830078125,2199480000,0.0,0.0,^IXIC,USA,United States
2019-11-18,8529.16015625,8559.7802734375,8503.6201171875,8549.9404296875,2053260000,0.0,0.0,^IXIC,USA,United States
2019-11-19,8578.01953125,8589.759765625,8536.73046875,8570.66015625,2094030000,0.0,0.0,^IXIC,USA,United States
2019-11-20,8543.5703125,8578.26953125,8468.6298828125,8526.73046875,2608780000,0.0,0.0,^IXIC,USA,United States
2019-11-21,8527.8701171875,8530.73046875,8487.2900390625,8506.2099609375,2073720000,0.0,0.0,^IXIC,USA,United States
2019-11-22,8530.5400390625,8535.4599609375,8477.490234375,8519.8798828125,1885730000,0.0,0.0,^IXIC,USA,United States
2019-11-25,8559.650390625,8633.150390625,8559.650390625,8632.490234375,2262750000,0.0,0.0,^IXIC,USA,United States
2019-11-26,8635.400390625,8659.73046875,8625.6201171875,8647.9296875,2439370000,0.0,0.0,^IXIC,USA,United States
2019-11-27,8669.58984375,8705.91015625,8662.580078125,8705.1796875,1748520000,0.0,0.0,^IXIC,USA,United States
2019-11-29,8682.009765625,8697.3203125,8664.0400390625,8665.4697265625,1099090000,0.0,0.0,^IXIC,USA,United States
2019-12-02,8672.83984375,8672.83984375,8540.16015625,8567.990234375,2240300000,0.0,0.0,^IXIC,USA,United States
2019-12-03,8460.7197265625,8523.98046875,8435.400390625,8520.6396484375,2318760000,0.0,0.0,^IXIC,USA,United States
2019-12-04,8557.4501953125,8584.8798828125,8552.3798828125,8566.669921875,2158870000,0.0,0.0,^IXIC,USA,United States
2019-12-05,8587.9296875,8588.8896484375,8541.919921875,8570.7001953125,2133380000,0.0,0.0,^IXIC,USA,United States
2019-12-06,8634.25,8665.4404296875,8630.580078125,8656.5302734375,2057020000,0.0,0.0,^IXIC,USA,United States
2019-12-09,8650.8603515625,8678.849609375,8619.76953125,8621.830078125,2123870000,0.0,0.0,^IXIC,USA,United States
2019-12-10,8623.5595703125,8650.759765625,8600.8203125,8616.1796875,2058760000,0.0,0.0,^IXIC,USA,United States
2019-12-11,8631.1201171875,8658.48046875,8622.3603515625,8654.0498046875,1982080000,0.0,0.0,^IXIC,USA,United States
2019-12-12,8645.3603515625,8745.8203125,8633.599609375,8717.3203125,2396400000,0.0,0.0,^IXIC,USA,United States
2019-12-13,8713.91015625,8768.8701171875,8697.580078125,8734.8798828125,2219630000,0.0,0.0,^IXIC,USA,United States
2019-12-16,8791.3095703125,8833.4501953125,8789.76953125,8814.23046875,2368050000,0.0,0.0,^IXIC,USA,United States
2019-12-17,8829.4697265625,8831.990234375,8804.599609375,8823.3603515625,2382450000,0.0,0.0,^IXIC,USA,United States
2019-12-18,8834.650390625,8848.759765625,8820.419921875,8827.740234375,2742330000,0.0,0.0,^IXIC,USA,United States
2019-12-19,8838.9697265625,8888.1298828125,8838.9697265625,8887.2197265625,2446890000,0.0,0.0,^IXIC,USA,United States
2019-12-20,8911.83984375,8931.91015625,8901.8701171875,8924.9599609375,3830200000,0.0,0.0,^IXIC,USA,United States
2019-12-23,8950.2001953125,8956.6396484375,8934.5498046875,8945.650390625,2028670000,0.0,0.0,^IXIC,USA,United States
2019-12-24,8955.009765625,8957.1201171875,8934.3603515625,8952.8798828125,1014530000,0.0,0.0,^IXIC,USA,United States
2019-12-26,8970.2099609375,9022.4599609375,8968.4599609375,9022.3896484375,1639960000,0.0,0.0,^IXIC,USA,United States
2019-12-27,9049.4697265625,9052.0,8987.3203125,9006.6201171875,1833740000,0.0,0.0,^IXIC,USA,United States
2019-12-30,9004.4501953125,9006.3603515625,8909.1904296875,8945.990234375,2051320000,0.0,0.0,^IXIC,USA,United States
2019-12-31,8918.740234375,8975.3603515625,8912.76953125,8972.599609375,2186830000,0.0,0.0,^IXIC,USA,United States
2020-01-02,9039.4599609375,9093.4296875,9010.8896484375,9092.1904296875,2862700000,0.0,0.0,^IXIC,USA,United States
2020-01-03,8976.4296875,9065.759765625,8976.4296875,9020.76953125,2586520000,0.0,0.0,^IXIC,USA,United States
2020-01-06,8943.5,9072.41015625,8943.5,9071.4697265625,2810450000,0.0,0.0,^IXIC,USA,United States
2020-01-07,9076.6396484375,9091.9296875,9042.5498046875,9068.580078125,2381740000,0.0,0.0,^IXIC,USA,United States
2020-01-08,9068.0302734375,9168.8896484375,9059.3798828125,9129.240234375,2472620000,0.0,0.0,^IXIC,USA,United States
2020-01-09,9202.26953125,9215.9501953125,9158.5,9203.4296875,2540960000,0.0,0.0,^IXIC,USA,United States
2020-01-10,9232.9501953125,9235.2001953125,9164.66015625,9178.8603515625,2382900000,0.0,0.0,^IXIC,USA,United States
2020-01-13,9213.7197265625,9274.490234375,9193.0595703125,9273.9296875,2536820000,0.0,0.0,^IXIC,USA,United States
2020-01-14,9270.6103515625,9298.330078125,9226.490234375,9251.330078125,2553160000,0.0,0.0,^IXIC,USA,United States
2020-01-15,9253.759765625,9298.8203125,9231.1396484375,9258.7001953125,2443220000,0.0,0.0,^IXIC,USA,United States
2020-01-16,9313.4501953125,9357.919921875,9301.3203125,9357.1298828125,2312110000,0.0,0.0,^IXIC,USA,United States
2020-01-17,9392.3701171875,9393.48046875,9346.8095703125,9388.9404296875,2542540000,0.0,0.0,^IXIC,USA,United States
2020-01-21,9361.0703125,9397.580078125,9350.2001953125,9370.8095703125,2686610000,0.0,0.0,^IXIC,USA,United States
2020-01-22,9413.6103515625,9439.2900390625,9375.1298828125,9383.76953125,2454580000,0.0,0.0,^IXIC,USA,United States
2020-01-23,9377.7197265625,9409.2001953125,9334.1298828125,9402.48046875,2465850000,0.0,0.0,^IXIC,USA,United States
2020-01-24,9446.2099609375,9451.4296875,9273.23046875,9314.91015625,2622970000,0.0,0.0,^IXIC,USA,United States
2020-01-27,9092.4599609375,9185.4501953125,9088.0400390625,9139.3095703125,2593910000,0.0,0.0,^IXIC,USA,United States
2020-01-28,9201.8203125,9288.8701171875,9182.330078125,9269.6796875,2169020000,0.0,0.0,^IXIC,USA,United States
2020-01-29,9318.259765625,9329.1201171875,9249.0400390625,9275.16015625,2234620000,0.0,0.0,^IXIC,USA,United States
2020-01-30,9211.150390625,9303.0,9185.1796875,9298.9296875,2345370000,0.0,0.0,^IXIC,USA,United States
2020-01-31,9324.330078125,9324.7998046875,9123.2197265625,9150.9404296875,2696090000,0.0,0.0,^IXIC,USA,United States
2020-02-03,9190.7197265625,9299.849609375,9188.5498046875,9273.400390625,2427320000,0.0,0.0,^IXIC,USA,United States
2020-02-04,9398.3896484375,9485.3798828125,9374.0498046875,9467.9697265625,2447340000,0.0,0.0,^IXIC,USA,United States
2020-02-05,9574.099609375,9574.9404296875,9454.9296875,9508.6796875,2470240000,0.0,0.0,^IXIC,USA,United States
2020-02-06,9540.98046875,9575.66015625,9505.6796875,9572.150390625,2313860000,0.0,0.0,^IXIC,USA,United States
2020-02-07,9526.6396484375,9570.08984375,9496.5302734375,9520.509765625,2243720000,0.0,0.0,^IXIC,USA,United States
2020-02-10,9493.6298828125,9628.66015625,9493.6298828125,9628.3896484375,2187520000,0.0,0.0,^IXIC,USA,United States
2020-02-11,9680.8896484375,9714.740234375,9617.2099609375,9638.9404296875,2450070000,0.0,0.0,^IXIC,USA,United States
2020-02-12,9688.599609375,9728.76953125,9666.6904296875,9725.9599609375,2366510000,0.0,0.0,^IXIC,USA,United States
2020-02-13,9657.0400390625,9748.3203125,9650.01953125,9711.9697265625,2254870000,0.0,0.0,^IXIC,USA,United States
2020-02-14,9728.900390625,9746.3603515625,9693.0498046875,9731.1796875,2226720000,0.0,0.0,^IXIC,USA,United States
2020-02-18,9679.0400390625,9747.6796875,9675.7998046875,9732.740234375,2279420000,0.0,0.0,^IXIC,USA,United States
2020-02-19,9782.8095703125,9838.3701171875,9777.099609375,9817.1796875,2470860000,0.0,0.0,^IXIC,USA,United States
2020-02-20,9799.2001953125,9820.8603515625,9636.9404296875,9750.9697265625,2745730000,0.0,0.0,^IXIC,USA,United States
2020-02-21,9708.009765625,9715.9501953125,9542.330078125,9576.58984375,2750160000,0.0,0.0,^IXIC,USA,United States
2020-02-24,9188.4404296875,9322.8798828125,9166.009765625,9221.2802734375,3188590000,0.0,0.0,^IXIC,USA,United States
2020-02-25,9301.2001953125,9315.259765625,8940.490234375,8965.6103515625,3595520000,0.0,0.0,^IXIC,USA,United States
2020-02-26,9011.5498046875,9148.3203125,8927.7998046875,8980.7802734375,3587950000,0.0,0.0,^IXIC,USA,United States
2020-02-27,8744.0302734375,8904.1103515625,8562.0498046875,8566.48046875,4559900000,0.0,0.0,^IXIC,USA,United States
2020-02-28,8269.740234375,8591.8203125,8264.16015625,8567.3701171875,5320020000,0.0,0.0,^IXIC,USA,United States
2020-03-02,8667.1396484375,8952.8095703125,8543.349609375,8952.169921875,4249020000,0.0,0.0,^IXIC,USA,United States
2020-03-03,8965.099609375,9070.3203125,8602.8896484375,8684.08984375,4336700000,0.0,0.0,^IXIC,USA,United States
2020-03-04,8834.099609375,9019.9599609375,8757.66015625,9018.08984375,3634760000,0.0,0.0,^IXIC,USA,United States
2020-03-05,8790.08984375,8921.080078125,8677.3896484375,8738.58984375,3763860000,0.0,0.0,^IXIC,USA,United States
2020-03-06,8469.01953125,8612.3603515625,8375.1298828125,8575.6201171875,4292730000,0.0,0.0,^IXIC,USA,United States
2020-03-09,7957.93017578125,8243.3095703125,7943.16015625,7950.68017578125,4554110000,0.0,0.0,^IXIC,USA,United States
2020-03-10,8219.759765625,8347.400390625,7930.43017578125,8344.25,4447260000,0.0,0.0,^IXIC,USA,United States
2020-03-11,8136.25,8181.35986328125,7850.9501953125,7952.0498046875,4302610000,0.0,0.0,^IXIC,USA,United States
2020-03-12,7398.580078125,7712.330078125,7194.669921875,7201.7998046875,5099350000,0.0,0.0,^IXIC,USA,United States
2020-03-13,7610.39013671875,7875.93017578125,7219.08984375,7874.8798828125,4701070000,0.0,0.0,^IXIC,USA,United States
2020-03-16,7392.72998046875,7422.2001953125,6882.85986328125,6904.58984375,4618120000,0.0,0.0,^IXIC,USA,United States
2020-03-17,7072.0,7406.22998046875,6828.91015625,7334.77978515625,4920210000,0.0,0.0,^IXIC,USA,United States
2020-03-18,6902.31982421875,7182.830078125,6686.35986328125,6989.83984375,4935000000,0.0,0.0,^IXIC,USA,United States
2020-03-19,6996.4501953125,7341.3798828125,6858.3798828125,7150.580078125,4778490000,0.0,0.0,^IXIC,USA,United States
2020-03-20,7248.06982421875,7354.43994140625,6854.669921875,6879.52001953125,5260300000,0.0,0.0,^IXIC,USA,United States
2020-03-23,6847.27978515625,6984.93994140625,6631.419921875,6860.669921875,4348410000,0.0,0.0,^IXIC,USA,United States
2020-03-24,7196.14990234375,7418.3701171875,7169.85986328125,7417.85986328125,4441080000,0.0,0.0,^IXIC,USA,United States
2020-03-25,7421.35986328125,7671.2099609375,7276.39990234375,7384.2998046875,4683630000,0.0,0.0,^IXIC,USA,United States
2020-03-26,7462.2099609375,7809.830078125,7462.2099609375,7797.5400390625,4014670000,0.0,0.0,^IXIC,USA,United States
2020-03-27,7554.25,7716.240234375,7491.14013671875,7502.3798828125,3989120000,0.0,0.0,^IXIC,USA,United States
2020-03-30,7583.4599609375,7784.35009765625,7539.97021484375,7774.14990234375,3870770000,0.0,0.0,^IXIC,USA,United States
2020-03-31,7740.06005859375,7880.31005859375,7642.85986328125,7700.10009765625,4078960000,0.0,0.0,^IXIC,USA,United States
2020-04-01,7459.5,7566.3701171875,7301.97998046875,7360.580078125,3700040000,0.0,0.0,^IXIC,USA,United States
2020-04-02,7317.4501953125,7501.7001953125,7307.9501953125,7487.31005859375,3622170000,0.0,0.0,^IXIC,USA,United States
2020-04-03,7477.27001953125,7518.72021484375,7288.10986328125,7373.080078125,3294260000,0.0,0.0,^IXIC,USA,United States
2020-04-06,7660.169921875,7938.330078125,7617.7900390625,7913.240234375,3849130000,0.0,0.0,^IXIC,USA,United States
2020-04-07,8129.990234375,8146.43017578125,7881.22021484375,7887.259765625,4085960000,0.0,0.0,^IXIC,USA,United States
2020-04-08,7975.72021484375,8114.43017578125,7901.93994140625,8090.89990234375,3487440000,0.0,0.0,^IXIC,USA,United States
2020-04-09,8169.009765625,8227.91015625,8072.31982421875,8153.580078125,4145460000,0.0,0.0,^IXIC,USA,United States
2020-04-13,8127.68994140625,8200.4404296875,8035.9501953125,8192.419921875,3184660000,0.0,0.0,^IXIC,USA,United States
2020-04-14,8353.2099609375,8531.1103515625,8338.080078125,8515.740234375,3767410000,0.0,0.0,^IXIC,USA,United States
2020-04-15,8355.9599609375,8464.66015625,8308.7900390625,8393.1796875,3347920000,0.0,0.0,^IXIC,USA,United States
2020-04-16,8479.1103515625,8560.16015625,8393.26953125,8532.3603515625,4057800000,0.0,0.0,^IXIC,USA,United States
2020-04-17,8667.48046875,8670.2998046875,8531.6904296875,8650.1396484375,4348310000,0.0,0.0,^IXIC,USA,United States
2020-04-20,8553.3798828125,8684.91015625,8553.3798828125,8560.73046875,3827370000,0.0,0.0,^IXIC,USA,United States
2020-04-21,8460.6904296875,8480.2900390625,8215.6904296875,8263.23046875,3788180000,0.0,0.0,^IXIC,USA,United States
2020-04-22,8434.5498046875,8537.3095703125,8404.5400390625,8495.3798828125,3041520000,0.0,0.0,^IXIC,USA,United States
2020-04-23,8528.83984375,8635.23046875,8475.2001953125,8494.75,3759890000,0.0,0.0,^IXIC,USA,United States
2020-04-24,8530.080078125,8642.9296875,8464.419921875,8634.51953125,3696020000,0.0,0.0,^IXIC,USA,United States
2020-04-27,8717.98046875,8754.5703125,8697.3701171875,8730.16015625,3694980000,0.0,0.0,^IXIC,USA,United States
2020-04-28,8825.6904296875,8830.5703125,8600.7001953125,8607.73046875,3730350000,0.0,0.0,^IXIC,USA,United States
2020-04-29,8802.7001953125,8957.26953125,8765.009765625,8914.7099609375,4407140000,0.0,0.0,^IXIC,USA,United States
2020-04-30,8911.01953125,8926.1103515625,8825.830078125,8889.5498046875,4335660000,0.0,0.0,^IXIC,USA,United States
2020-05-01,8681.2900390625,8754.4599609375,8566.83984375,8604.9501953125,3741300000,0.0,0.0,^IXIC,USA,United States
2020-05-04,8555.3203125,8715.8203125,8537.830078125,8710.7099609375,3443140000,0.0,0.0,^IXIC,USA,United States
2020-05-05,8809.66015625,8909.9599609375,8781.3095703125,8809.1201171875,3933550000,0.0,0.0,^IXIC,USA,United States
2020-05-06,8874.7001953125,8933.25,8819.3701171875,8854.3896484375,3656750000,0.0,0.0,^IXIC,USA,United States
2020-05-07,8973.7802734375,9015.990234375,8932.8603515625,8979.66015625,3787220000,0.0,0.0,^IXIC,USA,United States
2020-05-08,9056.8896484375,9125.98046875,9018.2099609375,9121.3203125,3813630000,0.0,0.0,^IXIC,USA,United States
2020-05-11,9054.91015625,9241.919921875,9053.169921875,9192.33984375,3925450000,0.0,0.0,^IXIC,USA,United States
2020-05-12,9225.150390625,9250.9599609375,9000.0703125,9002.5498046875,4336510000,0.0,0.0,^IXIC,USA,United States
2020-05-13,9006.0498046875,9074.16015625,8752.6796875,8863.169921875,4273210000,0.0,0.0,^IXIC,USA,United States
2020-05-14,8788.0400390625,8945.7099609375,8705.25,8943.7197265625,3965970000,0.0,0.0,^IXIC,USA,United States
2020-05-15,8839.990234375,9018.400390625,8821.3798828125,9014.5595703125,4240690000,0.0,0.0,^IXIC,USA,United States
2020-05-18,9177.150390625,9267.2197265625,9154.349609375,9234.830078125,4341820000,0.0,0.0,^IXIC,USA,United States
2020-05-19,9227.4599609375,9317.25,9183.25,9185.099609375,4193550000,0.0,0.0,^IXIC,USA,United States
2020-05-20,9305.6201171875,9392.8203125,9304.2001953125,9375.7802734375,4315500000,0.0,0.0,^IXIC,USA,United States
2020-05-21,9375.1904296875,9405.25,9254.849609375,9284.8798828125,3745270000,0.0,0.0,^IXIC,USA,United States
2020-05-22,9278.5498046875,9328.2802734375,9239.41015625,9324.58984375,3668070000,0.0,0.0,^IXIC,USA,United States
2020-05-26,9501.2099609375,9501.2099609375,9333.16015625,9340.2197265625,4448950000,0.0,0.0,^IXIC,USA,United States
2020-05-27,9346.1201171875,9414.6201171875,9144.2802734375,9412.3603515625,4489110000,0.0,0.0,^IXIC,USA,United States
2020-05-28,9392.990234375,9523.6396484375,9345.2802734375,9368.990234375,4113660000,0.0,0.0,^IXIC,USA,United States
2020-05-29,9382.349609375,9505.5498046875,9324.73046875,9489.8701171875,4742290000,0.0,0.0,^IXIC,USA,United States
2020-06-01,9471.419921875,9571.2802734375,9462.3203125,9552.0498046875,3847770000,0.0,0.0,^IXIC,USA,United States
2020-06-02,9566.5302734375,9611.2197265625,9472.080078125,9608.3798828125,3990080000,0.0,0.0,^IXIC,USA,United States
2020-06-03,9651.8603515625,9707.7802734375,9627.169921875,9682.91015625,4679030000,0.0,0.0,^IXIC,USA,United States
2020-06-04,9649.650390625,9716.1396484375,9560.41015625,9615.8095703125,6141320000,0.0,0.0,^IXIC,USA,United States
2020-06-05,9703.5400390625,9845.6904296875,9685.349609375,9814.080078125,6607730000,0.0,0.0,^IXIC,USA,United States
2020-06-08,9823.4404296875,9927.1298828125,9780.6103515625,9924.75,6197330000,0.0,0.0,^IXIC,USA,United States
2020-06-09,9867.1904296875,10002.5,9863.26953125,9953.75,5319450000,0.0,0.0,^IXIC,USA,United States
2020-06-10,10012.3203125,10086.8896484375,9962.580078125,10020.349609375,5170860000,0.0,0.0,^IXIC,USA,United States
2020-06-11,9791.240234375,9868.080078125,9491.3095703125,9492.73046875,5300850000,0.0,0.0,^IXIC,USA,United States
2020-06-12,9715.8701171875,9768.6396484375,9413.6201171875,9588.8095703125,4388990000,0.0,0.0,^IXIC,USA,United States
2020-06-15,9426.900390625,9756.0703125,9403.0,9726.01953125,4476010000,0.0,0.0,^IXIC,USA,United States
2020-06-16,9949.7802734375,9963.6298828125,9748.3798828125,9895.8701171875,4669320000,0.0,0.0,^IXIC,USA,United States
2020-06-17,9943.3095703125,9991.2099609375,9891.8095703125,9910.5302734375,4279700000,0.0,0.0,^IXIC,USA,United States
2020-06-18,9892.48046875,9959.2001953125,9885.66015625,9943.0498046875,4335320000,0.0,0.0,^IXIC,USA,United States
2020-06-19,10042.1298828125,10053.91015625,9872.9404296875,9946.1201171875,6093830000,0.0,0.0,^IXIC,USA,United States
2020-06-22,9945.490234375,10059.6103515625,9916.599609375,10056.48046875,4506960000,0.0,0.0,^IXIC,USA,United States
2020-06-23,10130.830078125,10221.849609375,10112.4404296875,10131.3701171875,5755170000,0.0,0.0,^IXIC,USA,United States
2020-06-24,10092.919921875,10137.5,9842.2197265625,9909.169921875,5589130000,0.0,0.0,^IXIC,USA,United States
2020-06-25,9899.3603515625,10023.2802734375,9810.4697265625,10017.0,4779640000,0.0,0.0,^IXIC,USA,United States
2020-06-26,9995.1201171875,10000.669921875,9749.0703125,9757.2197265625,7309380000,0.0,0.0,^IXIC,USA,United States
2020-06-29,9771.7197265625,9877.33984375,9663.6103515625,9874.150390625,4336290000,0.0,0.0,^IXIC,USA,United States
2020-06-30,9875.2900390625,10085.58984375,9863.669921875,10058.76953125,4510190000,0.0,0.0,^IXIC,USA,United States
2020-07-01,10063.669921875,10197.1904296875,10048.0400390625,10154.6298828125,4624430000,0.0,0.0,^IXIC,USA,United States
2020-07-02,10268.669921875,10310.3603515625,10194.0595703125,10207.6298828125,4038920000,0.0,0.0,^IXIC,USA,United States
2020-07-06,10360.3798828125,10462.0498046875,10354.98046875,10433.650390625,4570260000,0.0,0.0,^IXIC,USA,United States
2020-07-07,10412.4599609375,10518.98046875,10337.98046875,10343.8896484375,4337130000,0.0,0.0,^IXIC,USA,United States
2020-07-08,10409.349609375,10494.6298828125,10350.9599609375,10492.5,4030210000,0.0,0.0,^IXIC,USA,United States
2020-07-09,10563.7197265625,10578.099609375,10379.91015625,10547.75,4013180000,0.0,0.0,^IXIC,USA,United States
2020-07-10,10545.91015625,10622.349609375,10447.009765625,10617.4404296875,3537510000,0.0,0.0,^IXIC,USA,United States
2020-07-13,10729.919921875,10824.7802734375,10368.0400390625,10390.83984375,4851880000,0.0,0.0,^IXIC,USA,United States
2020-07-14,10310.25,10497.830078125,10182.4599609375,10488.580078125,4461770000,0.0,0.0,^IXIC,USA,United States
2020-07-15,10576.7197265625,10604.669921875,10420.5400390625,10550.490234375,4647070000,0.0,0.0,^IXIC,USA,United States
2020-07-16,10443.8701171875,10499.7900390625,10364.3896484375,10473.830078125,4277760000,0.0,0.0,^IXIC,USA,United States
2020-07-17,10500.51953125,10532.6201171875,10421.2099609375,10503.1904296875,4361480000,0.0,0.0,^IXIC,USA,United States
2020-07-20,10526.01953125,10783.7998046875,10488.0400390625,10767.08984375,4314630000,0.0,0.0,^IXIC,USA,United States
2020-07-21,10837.8798828125,10839.9296875,10650.4599609375,10680.3603515625,5350750000,0.0,0.0,^IXIC,USA,United States
2020-07-22,10687.580078125,10745.3203125,10627.4501953125,10706.1298828125,4128960000,0.0,0.0,^IXIC,USA,United States
2020-07-23,10689.5,10728.1201171875,10407.8701171875,10461.419921875,4501540000,0.0,0.0,^IXIC,USA,United States
2020-07-24,10294.41015625,10418.75,10217.3095703125,10363.1796875,4233390000,0.0,0.0,^IXIC,USA,United States
